,Title,URL,Year,Citations,Versions,Cluster ID,PDF link,Citations list,Versions list,Citation link,Excerpt,Journal,Authors,Publisher
67,Functional connectivity-based parcellation and connectome of cortical midline structures in the mouse: a perfusion autoradiography study,http://journal.frontiersin.org/article/10.3389/fninf.2014.00061/abstract,2014,3,14,17279158873189896779,,"http://scholar.google.com/scholar?cites=17279158873189896779&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=17279158873189896779&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:S9IFPnLny-8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYQxqsHdO-s3i-kE7zYlLHe6ygypvn&scisf=4&ct=citation&cd=67&hl=en,"... In comparison, construction of a brain functional connectome has been in a far less advancedstage. Current efforts for a human functional connectome are focused on the resting-state only(eg, the 1000 Functional Connectomes Project, http://fcon_1000.projects.nitrc.org). ...",Frontiers in neuroinformatics,"Holschneider, Daniel P & Wang, Zhuo & Pang, Raina D",Frontiers
68,Modulatory interactions between the default mode network and task positive networks in resting-state,http://scholar.google.com/https://peerj.com/articles/367/,2014,28,11,14011644156940482742,,"http://scholar.google.com/scholar?cites=14011644156940482742&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14011644156940482742&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:tnidtR9cc8IJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYQ5l6EKe_Cf_CfwZWNtuwrUbFkSdz&scisf=4&ct=citation&cd=68&hl=en,"... Methods. Subjects. The resting-state fMRI data was derived from the Beijing_Zang datasetof the 1000 functional connectomes project (http://fcon_1000.projects.nitrc.org/) (Biswalet al., 2010). This dataset originally contained 198 subjects. ...",PeerJ,"Di, Xin & Biswal, Bharat B",PeerJ Inc.
69,"Intrinsic connectivity between the hippocampus, nucleus accumbens, and ventral tegmental area in humans",http://onlinelibrary.wiley.com/doi/10.1002/hipo.22077/full,2013,46,10,15344659975045121316,,"http://scholar.google.com/scholar?cites=15344659975045121316&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15344659975045121316&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:JAW4o_Iu89QJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYQ2Q40sad2IJW5voHQ94lXpjVFJlJ&scisf=4&ct=citation&cd=69&hl=en,... Informed consent was obtained in accordance with the guidelines set forth by the ethicscommittee of the Massachusetts General Hospital. Dataset 2 (n = 894) was derived from the1000 Functional Connectomes Project (http://fcon_1000.projects.nitrc.org/). ...,Hippocampus,"Kahn, I & Shohamy, D",Wiley Online Library
70,Harnessing modern web application technology to create intuitive and efficient data visualization and sharing tools,http://books.google.com/books?hl=en&lr=&id=j9BnCwAAQBAJ&oi=fnd&pg=PA115&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes+Project%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=tz_-OWQgoP&sig=cyBGIeKwuQ1h00LNI1jPEmMU5Ds,2014,14,17,15162607216844462469,,"http://scholar.google.com/scholar?cites=15162607216844462469&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15162607216844462469&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:hdnJxO1mbNIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRGeEWDdLJ9y2P2Z2vgGroUAkRcP4&scisf=4&ct=citation&cd=70&hl=en,"... Later came the 1000 Functional Connectomes Project (FCP), which released a curated datasetof ... Informatics Research Network (F- BIRN) and The International Neuroimaging Data-sharingInitiative (INDI). ... Next, the NKI Rockland Sample made their first data release in March ...",,"Wood, Dylan & King, Margaret & Landis, Drew & Courtney, William & Wang, Runtang & Kelly, Ross & Turner, Jessica A & Calhoun, Vince D",
71,Estimating brain network activity through back-projection of ICA components to GLM maps,http://www.sciencedirect.com/science/article/pii/S0304394014000913,2014,2,10,3147392344227656641,,"http://scholar.google.com/scholar?cites=3147392344227656641&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=3147392344227656641&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:wTN5VqnIrSsJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRMbJYUe_QPUfpaJdbqj9qFRHdVDM&scisf=4&ct=citation&cd=71&hl=en,... The growth of data-sharing initiatives such as the 1000 Functional Connectomes Projectand International Neuroimaging Data-sharing Initiative has allowed replication ofICA-derived networks in independent datasets. For example ...,Neuroscience letters,"James, G Andrew & Tripathi, Shanti Prakash & Kilts, Clinton D",Elsevier
72,Multisite disease classification with functional connectomes via multitask structured sparse SVM,http://scholar.google.com/https://www.cbica.upenn.edu/sbia/Takanori.Watanabe/stmi2014.pdf,,1,9,4478361205709334758,http://scholar.google.com/https://www.cbica.upenn.edu/sbia/Takanori.Watanabe/stmi2014.pdf,"http://scholar.google.com/scholar?cites=4478361205709334758&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4478361205709334758&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:5ugxCspVJj4J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYREtQqrJYQnb_K9yWrApdJAZanjxV&scisf=4&ct=citation&cd=72&hl=en,"... The potential utility of the proposed method is demonstrated on the multisite ADHD-200 dataset.Keywords: Multitask learning, structured sparsity, support vector ma- chine, resting-state fMRI,alternating direction method 1 Introduction ... 3 Experiments The ADHD-200 Dataset. ...",,"Watanabe, Takanori & Kessler, Daniel & Scott, Clayton & Sripada, Chandra",
73,Identification of potential biomarkers in the hippocampus region for the diagnosis of ADHD using PBL-McRBFN approach,http://ieeexplore.ieee.org/abstract/document/7064272/,2014,6,6,12922168942730723809,,"http://scholar.google.com/scholar?cites=12922168942730723809&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=12922168942730723809&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:4cEMVzDEVLMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRCefFh50Xl66nywFNDJhUrsuFyrc&scisf=4&ct=citation&cd=73&hl=en,... This paper presents a study on identification of potential biomarkers in the diagnosis of ADHDbased on the structural- MRI of the brain obtained through ADHD-200 competition data set. ... A.Data set We use the ADHD-200 competition data set [20] in our study. ...,,"Rangarajan, Badrinarayanan & Suresh, Sundaram & Mahanand, BS",
74,Estimation of resting-state functional connectivity using random subspace based partial correlation: A novel method for reducing global artifacts,http://www.sciencedirect.com/science/article/pii/S1053811913006289,2013,7,14,1734485744675884533,,"http://scholar.google.com/scholar?cites=1734485744675884533&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1734485744675884533&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:9Y1iV5ghEhgJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRA_4b390VHEaRYDGMI8M1-nCTbMG&scisf=4&ct=citation&cd=74&hl=en,"... Furthermore, most public domain rsfMRI datasets from sources such as the 1000 FunctionalConnectomes Project and Autism Brain Imaging Data Exchange (ABIDE) do not contain measuresof heart rate and respiration thereby precluding the use of existing global artifact ...",NeuroImage,"Chen, Tianwen & Ryali, Srikanth & Qin, Shaozheng & Menon, Vinod",Elsevier
75,Learning with multi-site fMRI graph data,http://ieeexplore.ieee.org/abstract/document/7094518/,2014,1,3,6688347100330494170,,"http://scholar.google.com/scholar?cites=6688347100330494170&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=6688347100330494170&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:2oi2WUDI0VwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRGnmQ0-F2mbvW-NAhfbs8uV-5CA2&scisf=4&ct=citation&cd=75&hl=en,"... Indeed, most large-scale fMRI datasets (including ADHD-200, ABIDE, ADNI GO, and fBIRN) aremultisite, ranging from 7 to 50 ... The Autism Brain Imaging Data Exchange (ABIDE) providesrs-fMRI datasets from 539 individuals with autism spectrum disorder (ASD) and 573 typical ...",,"Castrillon, J Gabriel & Ahmadi, Ahmad & Navab, Nassir & Richiardi, Jonas",
76,Progressive white matter abnormalities in autosomal dominant Alzheimer's disease: Results of the DIAN study,,2012,1,7,435926843510579287,,"http://scholar.google.com/scholar?cites=435926843510579287&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=435926843510579287&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:V2CBjye5DAYJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRCxbjgi6Q2_8HuOpifDbg--0Palz&scisf=4&ct=citation&cd=76&hl=en,,Alzheimer's \& Dementia,"Benzinger, Tammie & Blazey, Tyler & Ances, Beau & Raichle, Marc & Snyder, Abraham & Su, Yi & Marcus, Daniel & Ringman, John & Thompson, Paul & Ghetti, Bernardino & others",Elsevier
77,PyXNAT: a Python interface for XNAT,http://scholar.google.com/https://pdfs.semanticscholar.org/b0f4/5f6057704c85bc68264703e78adc83eb08b6.pdf,2011,1,2,3975383158937074383,http://scholar.google.com/https://pdfs.semanticscholar.org/b0f4/5f6057704c85bc68264703e78adc83eb08b6.pdf,"http://scholar.google.com/scholar?cites=3975383158937074383&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=3975383158937074383&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:z7qDqutlKzcJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRMfd9X5n7VM7JSLDE5Cwp16agCrB&scisf=4&ct=citation&cd=77&hl=en,"... We see PyXNAT as a major step to help process datasets in XNAT servers. Other projects mayuse the NiPyPE/PyXNAT combination in the future, such as the International Neuroimagingdata-sharing initiative (INDI), a project within the 1000 Functional Connectomes Project. ...",,"Schwartz, Y & Barbot, A & Vincent, F & Thyreau, B & Varoquaux, G & Thirion, B & Poline, J",
78,Age-related reduced prefrontal-amygdala structural connectivity is associated with lower trait anxiety. Neuropsychology. Author Note This research was  …,http://scholar.google.com/https://pdfs.semanticscholar.org/3cc1/22df9f9a29ef0cc6507c6a63b2faade4e8d4.pdf,,0,0,,http://scholar.google.com/https://pdfs.semanticscholar.org/3cc1/22df9f9a29ef0cc6507c6a63b2faade4e8d4.pdf,,,http://scholar.googleusercontent.com/scholar.bib?q=info:fMFujcLleeEJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYROO-Z3mgI5P3hTtQk29LuZjl2wQn&scisf=4&ct=citation&cd=78&hl=en,"... Methods The behavioral and imaging data for this study were obtained from the Nathan KlineInstitute's (NKI) Rockland Sample, a component of the 1000 Functional Connectomes Project(http://fcon_1000.projects.nitrc.org/index.html). Participants completed semi-structured ...",Running head: TRAIT ANXIETY \& AMYGDALA STRUCTURAL CONNECTIVITY,"Clewett, D & Bachman, S & Mather, M",
79,Identifying the Default Mode Network Structure Using Dynamic Causal Modeling on Resting-state fMRI,http://scholar.google.com/https://www.researchgate.net/profile/Xin_Di2/publication/266158048_Identifying_the_default_mode_network_structure_using_dynamic_causal_modeling_on_resting-state_fMRI/links/54353b350cf2bf1f1f2834ae.pdf,,0,0,,http://scholar.google.com/https://www.researchgate.net/profile/Xin_Di2/publication/266158048_Identifying_the_default_mode_network_structure_using_dynamic_causal_modeling_on_resting-state_fMRI/links/54353b350cf2bf1f1f2834ae.pdf,,,http://scholar.googleusercontent.com/scholar.bib?q=info:4DlOMwNt-WQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRESAn1FuWYP8SSjCBw1JTff0eKG7&scisf=4&ct=citation&cd=79&hl=en,"... Fig 4. Resting-state fMRI data and analysis • Resting-state data of 64 subjects from the 1000Functional Connectomes Project was analyzed (http://fcon_1000.projects.nitrc.org/) (21 male,mean age 21.2 years) 5 . • 230 images were acquired for each subject using a TR of 2s. ...",,"Di, Xin & Biswal, Bharat B",
80,K-Means Cluster Analysis of Resting-State fMRI Time Series (10-10 EEG related seeds),http://scholar.google.com/https://www.researchgate.net/profile/Carlos_Montoya_Moya/publication/271827273_K-Means_Cluster_Analysis_of_Resting-State_fMRI_Time_Series_10-10_EEG_related_seeds/links/54d243c40cf25017917da66d.pdf,,0,2,,http://scholar.google.com/https://www.researchgate.net/profile/Carlos_Montoya_Moya/publication/271827273_K-Means_Cluster_Analysis_of_Resting-State_fMRI_Time_Series_10-10_EEG_related_seeds/links/54d243c40cf25017917da66d.pdf,,"http://scholar.google.com/scholar?cluster=7837924243522557853&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:nZeVh5LmxWwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRv0hzN1VJ6a9KiriJeWKDkdIJj3t&scisf=4&ct=citation&cd=80&hl=en,"... Fig. 5: K-means 7 networks. Results Methods Introduction We processed resting state fMRI scansfor 45 right handed healthy volunteers (age 18-30, 3T MRI, Cambridge-Buckner dataset, 1000Functional Connectomes Project; http://fcon_1000.projects.nitrc.org). The ...",,"Montoya, Carlos & Rojas, Gonzalo M & Cisternas, Jaime & G{\'a}lvez, Marcelo",
81,CORRELATION BETWEEN NOISE ESTIMATES AND GRAPH THEORETICAL MEASUREMENTS ON RESTING STATE FMRI DATA,http://www.canal6.com.br/cbeb/2014/artigos/cbeb2014_submission_153.pdf,,0,0,,http://www.canal6.com.br/cbeb/2014/artigos/cbeb2014_submission_153.pdf,,,http://scholar.googleusercontent.com/scholar.bib?q=info:xgKTkbDgfyEJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRvuys4qdYvjWcxUi0YLhoUhSzsxP&scisf=4&ct=citation&cd=81&hl=en,"... Materials and methods Data Sample The sample used in this work consists of a publicallyavailable dataset, the 1000 connectomes Functional Project which is part of the InternationalNeuroimaging Data-sharing Initiative (INDI) (http://fcon_1000 504 Page 2. ...",,"Aurich, NK & Franco, AR & Filho, JO Alves & da Silva, AM Marques",
82,2008–Agenesis of corpus callosum and psychosis-review and case description,http://www.sciencedirect.com/science/article/pii/S0924933813769438,2013,0,4,,,,"http://scholar.google.com/scholar?cluster=10766069844908570620&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:_PfRnHvDaJUJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRqDBmDIW5zD1oR1ZeG9nNDYD11OH&scisf=4&ct=citation&cd=82&hl=en,"... Pediatric Neurology, Volume 34, Issue 3, March 2006, Pages 186-193. Neuroanatomical Diversityof Corpus Callosum and Brain Volume in Autism: Meta-analysis, Analysis of the Autism BrainImaging Data Exchange Project, and Simulation. 2015, Biological Psychiatry more. ...",European Psychiatry,"Pinheiro, J",Elsevier
83,Brain functional magnetic resonance imaging lateralization and diagnostic classification in autism,http://gradworks.umi.com/36/08/3608378.html,2013,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:iJpNy7TmXpwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRvoHl2RAr0YNAi0Z_17u4Y2X_KW0&scisf=4&ct=citation&cd=83&hl=en,"... I attempted to predict group membership using data provided by the Autism Brain ImagingData Exchange, including resting state functional magnetic resonance imaging dataobtained from 964 subjects and 16 separate international sites. ...",,"Nielsen, Jared Allen",THE UNIVERSITY OF UTAH
84,Automated diagnoses of attention deficit hyperactive disorder using magnetic resonance imaging,http://journal.frontiersin.org/article/10.3389/fnsys.2012.00061/abstract,2012,59,18,7113947104425199619,,"http://scholar.google.com/scholar?cites=7113947104425199619&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=7113947104425199619&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:A8guPjPRuWIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRp1t6agKLCzQay5cXJgeUkaplLfq&scisf=4&ct=citation&cd=84&hl=en,... We created a prediction model using the landmark ADHD 200 data set focusing on restingstate functional connectivity (rs-fc) and structural brain imaging. ... Algorithms were evaluatedby the variant of diagnostic accuracy used in the ADHD 200 competition. ...,Frontiers in systems neuroscience,"Eloyan, Ani & Muschelli, John & Nebel, Mary Beth & Liu, Han & Han, Fang & Zhao, Tuo & Barber, Anita D & Pekar, James J & Mostofsky, Stewart H & Caffo, Brian",Frontiers
85,Connectivity gradients between the default mode and attention control networks,http://online.liebertpub.com/doi/abs/10.1089/brain.2011.0007,2011,57,11,8969536834339459247,,"http://scholar.google.com/scholar?cites=8969536834339459247&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=8969536834339459247&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:r9CVajoyenwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRkTH5uS13J5Shu4ea493cJa_tr30&scisf=4&ct=citation&cd=85&hl=en,"... Connectomes Project” (http://fcon_1000.projects.nitrc.org/) in which resting-state fMRI scans havebeen aggregated from 28 sites (Biswal et al., 2010) as well as typically developing subjects fromthe ADHD 200 project from the International Neuroimaging Data-sharing Initiative ...",Brain connectivity,"Anderson, Jeffrey S & Ferguson, Michael A & Lopez-Larson, Melissa & Yurgelun-Todd, Deborah","Mary Ann Liebert, Inc. 140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA"
86,Extracting Connectomic Profiles from Group Resting State fMRI Data using Dictionary Learning,http://cds.ismrm.org/protected/13MProceedings/files/3284.PDF,,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:64hv43O3vAYJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRvfqN4zhtdlnWZBpjnWiljdrPABE&scisf=4&ct=citation&cd=86&hl=en,... anatomical variability. Methods A 198-subject dataset released by Yufeng Zang in the1000 Functional Connectomes Project (FCP) was used for this study. Five of them wereexcluded from our analysis due to poor image quality. Our ...,,"Kaiming, LI & Hu, Xiaoping",
87,Abnormal functional resting-state networks in ADHD: graph theory and pattern recognition analysis of fMRI data,http://scholar.google.com/https://www.hindawi.com/journals/bmri/2014/380531/abs/,2014,17,18,8705600273143062979,,"http://scholar.google.com/scholar?cites=8705600273143062979&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=8705600273143062979&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:w2E8_VKB0HgJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRm-4FcjGVXFBaJ1eMCNtlu2Ybelb&scisf=4&ct=citation&cd=87&hl=en,... All research protocols from institutes contributing to the ADHD-200 Consortium received localapproval by their respective IRB. All the data distributed via the International NeuroimagingData-sharing Initiative (INDI) are fully anonymized in accordance with HIPAA Privacy Rules. ...,BioMed research international,"dos Santos Siqueira, Anderson & Biazoli Junior, Claudinei Eduardo & Comfort, William Edgar & Rohde, Luis Augusto & Sato, Jo{\~a}o Ricardo",Hindawi Publishing Corporation
88,Region-wise gray matter volume alterations in brain of adolescents with attention deficit hyperactive disorder: A voxel based morphometric analysis.,http://imsear.li.mahidol.ac.th/handle/123456789/152608,2013,0,6,,,,"http://scholar.google.com/scholar?cluster=14585380142647600466&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:UuWLjPatacoJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRrA3H1VcaJPSB7_3i51vRarbbKhG&scisf=4&ct=citation&cd=88&hl=en,"... nitrc.org/indi/adhd200)- International NeuroImaging Data sharing Initiative (INDI), were obtained.INDI allows contributing or downloading MRI datasets, which are permitted to be used forpublication under Creative Commons License (Attribution Non-Commercial license). ...",,"Ramesh, MG & Rai, Kiranmai S",
89,Functional connectivity analysis reveals disrupted interhemispheric connectivity in unilateral neocortical epilepsy,http://cds.ismrm.org/protected/12MProceedings/files/3665.pdf,,0,0,,http://cds.ismrm.org/protected/12MProceedings/files/3665.pdf,,,http://scholar.googleusercontent.com/scholar.bib?q=info:kGBaY5JoXlIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYRpR91fmGLNWAljSnTizgD4R9Zcem&scisf=4&ct=citation&cd=89&hl=en,... evaluation. Awake patients were instructed to relax and rest while keeping their eyesopen. Analysis was performed using 1000 Functional Connectomes Project scriptsbased on AFNI and FSL software packages. Resting state ...,,"Novotny, Edward J & Poliakov, Andrew & Poliachik, Sandra & Friedman, Seth & Shaw, Dennis & Ojemann, Jeffrey",
90,Mapping the voxel-wise effective connectome in resting state fMRI,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0073670,2013,18,16,4803388342493787969,,"http://scholar.google.com/scholar?cites=4803388342493787969&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4803388342493787969&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:QTeYgD8QqUIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYSPGQBcynNOKHlemYLOfEjvz94QlV&scisf=4&ct=citation&cd=90&hl=en,"... The resting-state fMRI dataset used in this study has been publicly released under the '1000Functional Connectomes Project' (http://fcon_1000.projects.nitrc.org, accessed March 2012).andhas been collected at the State Key Laboratory of Cognitive Neuroscience and ...",PloS one,"Wu, Guo-Rong & Stramaglia, Sebastiano & Chen, Huafu & Liao, Wei & Marinazzo, Daniele",Public Library of Science
91,Comparison of features for voxel-based analysis and classification of anatomical neuroimaging data,http://ieeexplore.ieee.org/abstract/document/6603587/,2013,1,3,1443271568649397255,,"http://scholar.google.com/scholar?cites=1443271568649397255&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1443271568649397255&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:B6TES9iHBxQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYSMYBXoqpW63JcfXNYU0_bO7pHuWb&scisf=4&ct=citation&cd=91&hl=en,"... The dataset was released on the Internet by the ADHD- 200 Consortium [8]. After quality checking,we retained 688 subjects as part of our training set (248 ADHD, 440 TDC). ... The authors thankthe ADHD-200 Consortium for sharing the dataset used in this study. ...",,"Fouque, Anne-Laure & Fischer, Clara & Frouin, Vincent & Ciuciu, Philippe & Duchesnay, Edouard",
92,Age estimation using cortical surface pattern combining thickness with curvatures,http://link.springer.com/article/10.1007/s11517-013-1131-9,2014,7,19,9512081377959838527,,"http://scholar.google.com/scholar?cites=9512081377959838527&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=9512081377959838527&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:P4Pnt52zAYQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYSE8e7eC970NHuCMxkRJ7U1QttCSF&scisf=4&ct=citation&cd=92&hl=en,"... One was the Information extraction from Images (IXI) database (http://www.brain-development.org/)and the other was the International Data-sharing Initiative (INDI) database (ADHD-200 GlobalCompetition, http://fcon_1000.projects.nitrc.org/indi/adhd200/index.html). ...",Medical \& biological engineering \& computing,"Wang, Jieqiong & Li, Wenjing & Miao, Wen & Dai, Dai & Hua, Jing & He, Huiguang",Springer
93,Spatio-temporal Granger causality: A new framework,http://www.sciencedirect.com/science/article/pii/S1053811913004503,2013,21,22,2011404004856771959,,"http://scholar.google.com/scholar?cites=2011404004856771959&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=2011404004856771959&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:dzVJGUnx6RsJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYSCltKcKKeaUnQiYM-_9LU9ofZe2n&scisf=4&ct=citation&cd=93&hl=en,"... This set of fMRI data comes from the enhanced Nathan Kline Institute-Rockland Sample. ... aboutthis dataset, please see the website at http://fcon_1000.projects.nitrc.org/indi/pro ... dataset is a subsetof a large database, called the 1000 Functional Connectomes Project (Biswal et al ...",NeuroImage,"Luo, Qiang & Lu, Wenlian & Cheng, Wei & Valdes-Sosa, Pedro A & Wen, Xiaotong & Ding, Mingzhou & Feng, Jianfeng",Elsevier
94,Global and local brain network reorganization in attention-deficit/hyperactivity disorder,http://link.springer.com/article/10.1007/s11682-013-9279-3,2014,9,8,4835480239825978527,,"http://scholar.google.com/scholar?cites=4835480239825978527&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4835480239825978527&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:n4Q_nagTG0MJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYSGNW4YFz6XeU_TMP0SzX7q-OdOe_&scisf=4&ct=citation&cd=94&hl=en,"... Subjects and MRI acquisition. fMRI data are extracted from the open-access '1000 FunctionalConnectomes Project' (http://fcon_1000.projects.nitrc.org/) in which resting-state fMRI scans havebeen released by MP Milham and FX Castellanos in December, 2009. ...",Brain imaging and behavior,"Lin, Pan & Sun, Jubao & Yu, Gang & Wu, Ying & Yang, Yong & Liang, Meilin & Liu, Xin",Springer
95,OUTLINE OF GRADUATE STUDIES,http://scholar.google.com/https://pdfs.semanticscholar.org/d9af/352aa5dc9459458df104dd3e04d38e29d5fe.pdf,2014,0,0,,http://scholar.google.com/https://pdfs.semanticscholar.org/d9af/352aa5dc9459458df104dd3e04d38e29d5fe.pdf,,,http://scholar.googleusercontent.com/scholar.bib?q=info:fdBaufsZMBkJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYSHWduBUaX6eMLdKpb55uikLAmBE5&scisf=4&ct=citation&cd=95&hl=en,... The method is able to achieve 64% classification accuracy on the ADHD-200 data set. ... 2008Achieved excel award twice from Cognizant Technology Solutions for bug free delivery of criticalprojects 2012 Ranked 12th in ADHD-200 global competition DIS,,"Dey, Soumyabrata & others",
