,Title,URL,Year,Citations,Versions,Cluster ID,PDF link,Citations list,Versions list,Citation link,Excerpt,Journal,Authors,Publisher
98,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from Functional MRI,http://books.google.com/books?hl=en&lr=&id=xMEzDwAAQBAJ&oi=fnd&pg=PA70&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=CFqWr5YVN8&sig=-dhAJE3fdOB6Fwk1b0iEeLS_GTE,2017,0,0,,,,,,"... Experi- mental results on the publicly available ADHD-200 dataset demonstrate thatthis innovative framework can improve classification accuracy, which indicates that thefeatures learnt from FCNet have superior discrimina- tive power. ...",,,
99,Detecting Community Structure Based on Optimized Modularity by Genetic Algorithm in Resting-State fMRI,http://link.springer.com/chapter/10.1007/978-3-319-59081-3_53,2017,0,0,,,,,,"... 2 Dataset and Preprocessing. 2.1 Data Acquisition. The resting-state fMRI datasets used wereacquired from the Autism Brain Imaging Data Exchange (http://fcon_1000.projects.nitrc.org/indi/abide/index.html). In this paper, two resting-state fMRI datasets were utilized. ...",,,
100,Age prediction on the basis of brain anatomical measures,http://onlinelibrary.wiley.com/doi/10.1002/hbm.23434/full,2017,1,5,10779921192580101637,,"http://scholar.google.com/scholar?cites=10779921192580101637&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=10779921192580101637&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Abbreviations: ABIDE: Autism Brain Imaging Data Exchange (http://fcon_1000.projects.nitrc.org/indi/abide/); ADHD: Attention Deficit Hyperactivity Disorder; FCN 1000: 1000 FunctionalConnectomes Project (https://www.nitrc.org/projects/fcon_1000/); ICBM ...,,,
101,Assessment of the impact of shared data on the scientific literature,http://scholar.google.com/https://www.biorxiv.org/content/early/2017/09/04/183814.abstract,2017,0,4,,,,"http://scholar.google.com/scholar?cluster=1379194740163966870&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... URLs were included as keywords: 'fcon_1000.projects.nitrc.org', 'Rockland Sample', '1000Functional Connectomes', 'International Neuroimaging Data-Sharing Initiative', 'Autism BrainImaging Data Exchange', 'ADHD-200', and 'Consortium for Reproducibility and Reliability'. ...",,,
102,Cerebellar Volume in Children With Attention-Deficit Hyperactivity Disorder (ADHD) Replication Study,http://journals.sagepub.com/doi/abs/10.1177/0883073816678550,2017,0,6,,,,"http://scholar.google.com/scholar?cluster=9407061153841133834&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,,,,
103,Functional Connectivity Analysis of Resting-state fMRI data in ADHD Study,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,2017,0,0,,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,,,,"... The example dataset in this project is acquired from the ADHD-200 Global Competition. In 2011,the ADHD-200 global competition was held with the aim of classifying ADHD by ... ADHD-200samples from New York University Child Study Center with 222 participants in- ...",,,
104,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from functional MRI,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67159-8_9,2017,0,5,,,,"http://scholar.google.com/scholar?cluster=14918820540282563473&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Methodol.) 67(2), 301–320 (2005)MathSciNetCrossRefMATHGoogle Scholar. 6. ADHD-200.http://fcon_1000.projects.nitrc.org/indi/adhd200/Google Scholar. 7. Tzourio-Mazoyer, N., Landeau,B., Papathanassiou, D., Crivello, F., Etard, O., Delcroix, N., Mazoyer, B., Joliot, M ...",,,
105,"Mindcontrol: Organize, quality control, annotate, edit, and collaborate on neuroimaging processing results",http://scholar.google.com/https://riojournal.com/lib/ajax_srv/article_elements_srv.php?action=download_pdf&item_id=12276,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=6703582652813615051&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... from two open-access datasets, CoRR (Consortium for Reliability and Reproducibility) (Zuo etal. 2014) and ABIDE (Autism Brain Imaging Data Exchange) (Di Martino et al. ... Links to therespective datasets are below. CoRR: http://fcon_1000.projects.nitrc.org/indi/CoRR/html/ ...",,,
106,Utilizing brain measures for large-scale classification of Autism applying EPIC,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,2017,0,2,,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,,"http://scholar.google.com/scholar?cluster=6120123431439688978&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... scale consortium projects such as ENIMGA (http://enigma.ini.usc.edu/) and open access datasets(http://fcon_1000.projects.nitrc.org/) that provide ... our study we utilized an open-access worldwidedataset from 23 sites involved in the Autism Brain Imaging Data Exchange (ABIDE ...,,,
107,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from Functional MRI,http://books.google.com/books?hl=en&lr=&id=xMEzDwAAQBAJ&oi=fnd&pg=PA70&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=CFqWr5YVN8&sig=-dhAJE3fdOB6Fwk1b0iEeLS_GTE,2017,0,0,,,,,,"... Experi- mental results on the publicly available ADHD-200 dataset demonstrate thatthis innovative framework can improve classification accuracy, which indicates that thefeatures learnt from FCNet have superior discrimina- tive power. ...",,,
108,Detecting Community Structure Based on Optimized Modularity by Genetic Algorithm in Resting-State fMRI,http://link.springer.com/chapter/10.1007/978-3-319-59081-3_53,2017,0,0,,,,,,"... 2 Dataset and Preprocessing. 2.1 Data Acquisition. The resting-state fMRI datasets used wereacquired from the Autism Brain Imaging Data Exchange (http://fcon_1000.projects.nitrc.org/indi/abide/index.html). In this paper, two resting-state fMRI datasets were utilized. ...",,,
109,Resting State Functional Connectivity as a Pre-clinical Diagnostic Tool for Alzheimer's Disease,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,0,0,,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,,,"... To solve this problem, the 1000 Functional Connectomes Project (FCP) and InternationalNeuroimaging Data- sharing Initiative (INDI)/the Human Connectome Project (HCP)have begun providing data to the brain imaging community. ...",,,
110,Assessment of the impact of shared data on the scientific literature,http://scholar.google.com/https://www.biorxiv.org/content/early/2017/09/04/183814.abstract,2017,0,4,,,,"http://scholar.google.com/scholar?cluster=1379194740163966870&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... URLs were included as keywords: 'fcon_1000.projects.nitrc.org', 'Rockland Sample', '1000Functional Connectomes', 'International Neuroimaging Data-Sharing Initiative', 'Autism BrainImaging Data Exchange', 'ADHD-200', and 'Consortium for Reproducibility and Reliability'. ...",,,
111,Cerebellar Volume in Children With Attention-Deficit Hyperactivity Disorder (ADHD) Replication Study,http://journals.sagepub.com/doi/abs/10.1177/0883073816678550,2017,0,6,,,,"http://scholar.google.com/scholar?cluster=9407061153841133834&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,,,,
112,Functional Connectivity Analysis of Resting-state fMRI data in ADHD Study,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,2017,0,0,,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,,,,"... The example dataset in this project is acquired from the ADHD-200 Global Competition. In 2011,the ADHD-200 global competition was held with the aim of classifying ADHD by ... ADHD-200samples from New York University Child Study Center with 222 participants in- ...",,,
113,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from functional MRI,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67159-8_9,2017,0,5,,,,"http://scholar.google.com/scholar?cluster=14918820540282563473&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Methodol.) 67(2), 301–320 (2005)MathSciNetCrossRefMATHGoogle Scholar. 6. ADHD-200.http://fcon_1000.projects.nitrc.org/indi/adhd200/Google Scholar. 7. Tzourio-Mazoyer, N., Landeau,B., Papathanassiou, D., Crivello, F., Etard, O., Delcroix, N., Mazoyer, B., Joliot, M ...",,,
114,"Mindcontrol: Organize, quality control, annotate, edit, and collaborate on neuroimaging processing results",http://scholar.google.com/https://riojournal.com/lib/ajax_srv/article_elements_srv.php?action=download_pdf&item_id=12276,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=6703582652813615051&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... from two open-access datasets, CoRR (Consortium for Reliability and Reproducibility) (Zuo etal. 2014) and ABIDE (Autism Brain Imaging Data Exchange) (Di Martino et al. ... Links to therespective datasets are below. CoRR: http://fcon_1000.projects.nitrc.org/indi/CoRR/html/ ...",,,
115,Utilizing brain measures for large-scale classification of Autism applying EPIC,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,2017,0,2,,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,,"http://scholar.google.com/scholar?cluster=6120123431439688978&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... scale consortium projects such as ENIMGA (http://enigma.ini.usc.edu/) and open access datasets(http://fcon_1000.projects.nitrc.org/) that provide ... our study we utilized an open-access worldwidedataset from 23 sites involved in the Autism Brain Imaging Data Exchange (ABIDE ...,,,
116,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from Functional MRI,http://books.google.com/books?hl=en&lr=&id=xMEzDwAAQBAJ&oi=fnd&pg=PA70&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=CFqWr5YVN9&sig=Q8Uqzy9xRRuCPvoyx-Dlh4jUj4I,2017,0,0,,,,,,"... Experi- mental results on the publicly available ADHD-200 dataset demonstrate thatthis innovative framework can improve classification accuracy, which indicates that thefeatures learnt from FCNet have superior discrimina- tive power. ...",,,
117,Detecting Community Structure Based on Optimized Modularity by Genetic Algorithm in Resting-State fMRI,http://link.springer.com/chapter/10.1007/978-3-319-59081-3_53,2017,0,0,,,,,,"... 2 Dataset and Preprocessing. 2.1 Data Acquisition. The resting-state fMRI datasets used wereacquired from the Autism Brain Imaging Data Exchange (http://fcon_1000.projects.nitrc.org/indi/abide/index.html). In this paper, two resting-state fMRI datasets were utilized. ...",,,
118,Resting State Functional Connectivity as a Pre-clinical Diagnostic Tool for Alzheimer's Disease,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,0,0,,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,,,"... To solve this problem, the 1000 Functional Connectomes Project (FCP) and InternationalNeuroimaging Data- sharing Initiative (INDI)/the Human Connectome Project (HCP)have begun providing data to the brain imaging community. ...",,,
119,Anti-fragmentation of resting-state fMRI connectivity networks with node-wise thresholding,http://online.liebertpub.com/doi/abs/10.1089/brain.2017.0523,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=17770298625054944968&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Data Publicly available resting-state fMRI data were used in this project. In particular, 6 data setsfrom 6 sites were obtained from the 1000 Functional Connectomes Project (1000FCP)(http://fcon_1000.projects.nitrc.org). Total of N=123 subjects were included in the analysis ...",,,
120,Cerebellar Volume in Children With Attention-Deficit Hyperactivity Disorder (ADHD) Replication Study,http://journals.sagepub.com/doi/abs/10.1177/0883073816678550,2017,0,6,,,,"http://scholar.google.com/scholar?cluster=9407061153841133834&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,,,,
121,Functional Connectivity Analysis of Resting-state fMRI data in ADHD Study,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,2017,0,0,,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,,,,"... The example dataset in this project is acquired from the ADHD-200 Global Competition. In 2011,the ADHD-200 global competition was held with the aim of classifying ADHD by ... ADHD-200samples from New York University Child Study Center with 222 participants in- ...",,,
122,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from functional MRI,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67159-8_9,2017,0,5,,,,"http://scholar.google.com/scholar?cluster=14918820540282563473&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Methodol.) 67(2), 301–320 (2005)MathSciNetCrossRefMATHGoogle Scholar. 6. ADHD-200.http://fcon_1000.projects.nitrc.org/indi/adhd200/Google Scholar. 7. Tzourio-Mazoyer, N., Landeau,B., Papathanassiou, D., Crivello, F., Etard, O., Delcroix, N., Mazoyer, B., Joliot, M ...",,,
123,"Mindcontrol: Organize, quality control, annotate, edit, and collaborate on neuroimaging processing results",http://scholar.google.com/https://riojournal.com/lib/ajax_srv/article_elements_srv.php?action=download_pdf&item_id=12276,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=6703582652813615051&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... from two open-access datasets, CoRR (Consortium for Reliability and Reproducibility) (Zuo etal. 2014) and ABIDE (Autism Brain Imaging Data Exchange) (Di Martino et al. ... Links to therespective datasets are below. CoRR: http://fcon_1000.projects.nitrc.org/indi/CoRR/html/ ...",,,
124,Utilizing brain measures for large-scale classification of Autism applying EPIC,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,2017,0,2,,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,,"http://scholar.google.com/scholar?cluster=6120123431439688978&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... scale consortium projects such as ENIMGA (http://enigma.ini.usc.edu/) and open access datasets(http://fcon_1000.projects.nitrc.org/) that provide ... our study we utilized an open-access worldwidedataset from 23 sites involved in the Autism Brain Imaging Data Exchange (ABIDE ...,,,
125,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from Functional MRI,http://books.google.com/books?hl=en&lr=&id=xMEzDwAAQBAJ&oi=fnd&pg=PA70&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=CFqWr5YVN9&sig=Q8Uqzy9xRRuCPvoyx-Dlh4jUj4I,2017,0,0,,,,,,"... Experi- mental results on the publicly available ADHD-200 dataset demonstrate thatthis innovative framework can improve classification accuracy, which indicates that thefeatures learnt from FCNet have superior discrimina- tive power. ...",,,
126,Detecting Community Structure Based on Optimized Modularity by Genetic Algorithm in Resting-State fMRI,http://link.springer.com/chapter/10.1007/978-3-319-59081-3_53,2017,0,0,,,,,,"... 2 Dataset and Preprocessing. 2.1 Data Acquisition. The resting-state fMRI datasets used wereacquired from the Autism Brain Imaging Data Exchange (http://fcon_1000.projects.nitrc.org/indi/abide/index.html). In this paper, two resting-state fMRI datasets were utilized. ...",,,
127,Resting State Functional Connectivity as a Pre-clinical Diagnostic Tool for Alzheimer's Disease,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,0,0,,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,,,"... To solve this problem, the 1000 Functional Connectomes Project (FCP) and InternationalNeuroimaging Data- sharing Initiative (INDI)/the Human Connectome Project (HCP)have begun providing data to the brain imaging community. ...",,,
128,Anti-fragmentation of resting-state fMRI connectivity networks with node-wise thresholding,http://online.liebertpub.com/doi/abs/10.1089/brain.2017.0523,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=17770298625054944968&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Data Publicly available resting-state fMRI data were used in this project. In particular, 6 data setsfrom 6 sites were obtained from the 1000 Functional Connectomes Project (1000FCP)(http://fcon_1000.projects.nitrc.org). Total of N=123 subjects were included in the analysis ...",,,
129,Stochastic Signatures of Involuntary Head Micro-movements Can Be Used to Classify Females of ABIDE into Different Subtypes of Neurodevelopmental  …,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5461345/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=8966067287609793282&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... datasets included in this study are from the Autism Brain Imaging Data Exchange (ABIDE)databases ... indi/abide/abide_I.html) and ABIDE II (http://fcon_1000.projects.nitrc.org/indi/abide ...ABIDE “In accordance with HIPAA guidelines and 1,000 Functional Connectomes Project/INDI ...",,,
130,Functional Connectivity Analysis of Resting-state fMRI data in ADHD Study,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,2017,0,0,,http://scholar.google.com/https://www.researchgate.net/profile/Jingyi_Wang33/publication/316072012_Functional_Connectivity_Analysis_of_Resting-state_fMRI_data_in_ADHD_Study/links/58eee7eaaca2724f0a28c14f/Functional-Connectivity-Analysis-of-Resting-state-fMRI-data-in-ADHD-Study.pdf,,,,"... The example dataset in this project is acquired from the ADHD-200 Global Competition. In 2011,the ADHD-200 global competition was held with the aim of classifying ADHD by ... ADHD-200samples from New York University Child Study Center with 222 participants in- ...",,,
131,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from functional MRI,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67159-8_9,2017,0,5,,,,"http://scholar.google.com/scholar?cluster=14918820540282563473&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Methodol.) 67(2), 301–320 (2005)MathSciNetCrossRefMATHGoogle Scholar. 6. ADHD-200.http://fcon_1000.projects.nitrc.org/indi/adhd200/Google Scholar. 7. Tzourio-Mazoyer, N., Landeau,B., Papathanassiou, D., Crivello, F., Etard, O., Delcroix, N., Mazoyer, B., Joliot, M ...",,,
132,"Mindcontrol: Organize, quality control, annotate, edit, and collaborate on neuroimaging processing results",http://scholar.google.com/https://riojournal.com/lib/ajax_srv/article_elements_srv.php?action=download_pdf&item_id=12276,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=6703582652813615051&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... from two open-access datasets, CoRR (Consortium for Reliability and Reproducibility) (Zuo etal. 2014) and ABIDE (Autism Brain Imaging Data Exchange) (Di Martino et al. ... Links to therespective datasets are below. CoRR: http://fcon_1000.projects.nitrc.org/indi/CoRR/html/ ...",,,
133,Utilizing brain measures for large-scale classification of Autism applying EPIC,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,2017,0,2,,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,,"http://scholar.google.com/scholar?cluster=6120123431439688978&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... scale consortium projects such as ENIMGA (http://enigma.ini.usc.edu/) and open access datasets(http://fcon_1000.projects.nitrc.org/) that provide ... our study we utilized an open-access worldwidedataset from 23 sites involved in the Autism Brain Imaging Data Exchange (ABIDE ...,,,
134,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from Functional MRI,http://books.google.com/books?hl=en&lr=&id=xMEzDwAAQBAJ&oi=fnd&pg=PA70&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=CFqWr5YVN9&sig=Q8Uqzy9xRRuCPvoyx-Dlh4jUj4I,2017,0,0,,,,,,"... Experi- mental results on the publicly available ADHD-200 dataset demonstrate thatthis innovative framework can improve classification accuracy, which indicates that thefeatures learnt from FCNet have superior discrimina- tive power. ...",,,
135,Detecting Community Structure Based on Optimized Modularity by Genetic Algorithm in Resting-State fMRI,http://link.springer.com/chapter/10.1007/978-3-319-59081-3_53,2017,0,0,,,,,,"... 2 Dataset and Preprocessing. 2.1 Data Acquisition. The resting-state fMRI datasets used wereacquired from the Autism Brain Imaging Data Exchange (http://fcon_1000.projects.nitrc.org/indi/abide/index.html). In this paper, two resting-state fMRI datasets were utilized. ...",,,
136,Resting State Functional Connectivity as a Pre-clinical Diagnostic Tool for Alzheimer's Disease,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,0,0,,http://prizedwriting.ucdavis.edu/sites/prizedwriting.ucdavis.edu/files/users/snielson/155restingstatefunctional.pdf,,,,"... To solve this problem, the 1000 Functional Connectomes Project (FCP) and InternationalNeuroimaging Data- sharing Initiative (INDI)/the Human Connectome Project (HCP)have begun providing data to the brain imaging community. ...",,,
137,Anti-fragmentation of resting-state fMRI connectivity networks with node-wise thresholding,http://online.liebertpub.com/doi/abs/10.1089/brain.2017.0523,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=17770298625054944968&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Data Publicly available resting-state fMRI data were used in this project. In particular, 6 data setsfrom 6 sites were obtained from the 1000 Functional Connectomes Project (1000FCP)(http://fcon_1000.projects.nitrc.org). Total of N=123 subjects were included in the analysis ...",,,
138,Stochastic Signatures of Involuntary Head Micro-movements Can Be Used to Classify Females of ABIDE into Different Subtypes of Neurodevelopmental  …,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5461345/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=8966067287609793282&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... datasets included in this study are from the Autism Brain Imaging Data Exchange (ABIDE)databases ... indi/abide/abide_I.html) and ABIDE II (http://fcon_1000.projects.nitrc.org/indi/abide ...ABIDE “In accordance with HIPAA guidelines and 1,000 Functional Connectomes Project/INDI ...",,,
139,Improving Functional MRI Registration Using Whole-Brain Functional Correlation Tensors,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-66182-7_48,2017,0,0,,,,,,"... 3 Experimental Results. The rs-fMRI data of 20 healthy subjects were obtained from the NewYork dataset B in the 1000 Functional Connectomes Project, shared by InternationalNeuroimaging Data-Sharing Initiative (http://fcon_1000.projects.nitrc.org). ...",,,
140,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from functional MRI,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67159-8_9,2017,0,5,,,,"http://scholar.google.com/scholar?cluster=14918820540282563473&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Methodol.) 67(2), 301–320 (2005)MathSciNetCrossRefMATHGoogle Scholar. 6. ADHD-200.http://fcon_1000.projects.nitrc.org/indi/adhd200/Google Scholar. 7. Tzourio-Mazoyer, N., Landeau,B., Papathanassiou, D., Crivello, F., Etard, O., Delcroix, N., Mazoyer, B., Joliot, M ...",,,
141,"Mindcontrol: Organize, quality control, annotate, edit, and collaborate on neuroimaging processing results",http://scholar.google.com/https://riojournal.com/lib/ajax_srv/article_elements_srv.php?action=download_pdf&item_id=12276,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=6703582652813615051&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... from two open-access datasets, CoRR (Consortium for Reliability and Reproducibility) (Zuo etal. 2014) and ABIDE (Autism Brain Imaging Data Exchange) (Di Martino et al. ... Links to therespective datasets are below. CoRR: http://fcon_1000.projects.nitrc.org/indi/CoRR/html/ ...",,,
142,Utilizing brain measures for large-scale classification of Autism applying EPIC,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,2017,0,2,,http://proceedings.spiedigitallibrary.org/pdfaccess.ashx?url=/data/conferences/spiep/90913/101600w.pdf,,"http://scholar.google.com/scholar?cluster=6120123431439688978&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... scale consortium projects such as ENIMGA (http://enigma.ini.usc.edu/) and open access datasets(http://fcon_1000.projects.nitrc.org/) that provide ... our study we utilized an open-access worldwidedataset from 23 sites involved in the Autism Brain Imaging Data Exchange (ABIDE ...,,,
143,FCNet: A Convolutional Neural Network for Calculating Functional Connectivity from Functional MRI,http://books.google.com/books?hl=en&lr=&id=xMEzDwAAQBAJ&oi=fnd&pg=PA70&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=CFqWr5YVN9&sig=Q8Uqzy9xRRuCPvoyx-Dlh4jUj4I,2017,0,0,,,,,,"... Experi- mental results on the publicly available ADHD-200 dataset demonstrate thatthis innovative framework can improve classification accuracy, which indicates that thefeatures learnt from FCNet have superior discrimina- tive power. ...",,,
144,Detecting Community Structure Based on Optimized Modularity by Genetic Algorithm in Resting-State fMRI,http://link.springer.com/chapter/10.1007/978-3-319-59081-3_53,2017,0,0,,,,,,"... 2 Dataset and Preprocessing. 2.1 Data Acquisition. The resting-state fMRI datasets used wereacquired from the Autism Brain Imaging Data Exchange (http://fcon_1000.projects.nitrc.org/indi/abide/index.html). In this paper, two resting-state fMRI datasets were utilized. ...",,,
